,Observation ID,Date,Time,Troop,Observers,Location,Latitude ,Longitude,Rain Type,Land Use,Temperature,Cloud Cover,Wind,Wilderness,Den Type,Park Habitat,Troop Number,Complete Count?,Group Spread,Number juveniles/ Sub-Adults,# Pups,# Pregnant,Pregnant third,Identifiable Individuals,Number sick,Illness Rank,Description of Signs,Number injured,Description of Injuries,Feces,# Feces,Urine,Anal Gland Secr.,Comments,Mix,Troop Name,Split,Columna1,Columna2,Columna3,AM/PM,Time up,Not seen,Columna4
,,10/23/2015,9:30,WA,Stephanie and Nisha,Old House,-17.79172,25.15608,,,,,,,,,15,,,0,,,,Radiocollar; blue collar with yellow stripes; orange collar; white collar; 1/4 tail,1,2,2 - emaciated; hunched back; swollen testes and face,1,6,no,,yes,no,"Lots of scent-marking; rolling in the dirt; ""dancing""; very tame",,,,,,,,,,
,,10/22/2015,9:34,MOW,Stephanie and Nisha,Mowana side of Seboba,-17.78252,25.16488,,,,,,,,,7,,,0,,,,Radiocollar,0,,,0,,no,,no,no,Running past near the rapids; behind a fence therefore inaccessible,,,,,,,,,,
,,10/23/2015,10:30,CCH,Stephanie and Nisha,-,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,-,,-,-,Strong signal from arround chalet 5 at CCH but no sight of the troop; clooar fallen off?,,,,,,,,,,
?,,10/23/2015,9:45,THEBE,Stephanie and Nisha,-,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,-,,-,-,"Could not find a collar signal;Scanned from the seep, to above the dumpsite, to Mowana; Collar dead?",,,,,,,,,,
,,10/22/2015,8:15,KUBU,Stephanie and Nisha,Kubu Lodge parking area,-17.7956228,25.2276564,,,,,,,,,8,,,0,,,,Radiocollar; pink collar,0,,,0,,no,,no,no,Very skittish,,,,,,,,,,
,,10/22/2015,9:00,SEF,Stephanie and Nisha,Abandoned caravan left of Thebe River Safaris,-17.78588,25.18062,,,,,,,,,23,,,0,,,,Current radiocollar; old radiocollar on individual with half a tail,1,7,7 - emaciated,0,,no,,yes,no,Resting under the caravan; very tame,,,,,,,,,,
,,11/2/2015,9:15,KUBU,Stephanie,Kubu Lodge kitchen area,-17.7956228,25.2276564,,,,,,,,,7,,,0,,,,Radiocollar; pink collar,0,,,0,,no,,no,no,Foraging,,,,,,,,,,
?,,11/4/2015,7:00,THEBE,Mark and Stephanie,-,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,-,,-,-,No signal; tracked for a at least an hour in every direction ,,,,,,,,,,
,,10/29/2015,17:00,MOW,Stephanie,Mowana spa,-17.7844978,25.1579082,,,,,,,,,26,,,0,,,,Radiocollar; blue collar with yellow band,0,,,0,,no,,no,no,Attacked by dogs at the staff housing; two killed but bodies not recovered,,,,,,,,,,
,,10/30/2015,7:50,FOR,Stephanie and Nisha,By the church,-17.79173,25.15606,,,,,,,,,17,,,0,,,,Radiocollar; Charlotte,0,,,2,8 - both Charlotte and the radiocollar not using left back legs,no,,no,no,Running across the tar road; many pregnant females,,,,,,,,,,
,,10/30/2015,16:30,WA,Stephanie and Nisha,CDC gardens,-17.799474,25.1542711,,,,,,,,,13,,,0,,,,Radiocollar; radiocollar,0,,,0,,no,,no,no,No signal from the radiocollar,,,,,,,,,,
,,10/30/2015,8:20,MOW,Stephanie and Nisha,Mowana golf course,-17.78538,25.15813,,,,,,,,,17,,,0,,,,Blue collar with yellow band,0,,,0,,no,,no,no,Ran under the deck at the spa; readiocollar signal picked up in Seboba but could not locate the troop,,,,,,,,,,
,,10/30/2015,9:00,SEF,Stephanie and Nisha,Dept of Engineering and Building,-17.78488,25.17605,,,,,,,,,16,,,0,,,,Radiocollar,0,,,1,8 - injured tail,no,,no,no,Foraging in rubbish; radiocollared individual appeared pregnant,,,,,,,,,,
,,10/30/2015,9:20,THEBE,Stephanie and Nisha,-,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,-,,-,-,No signal,,,,,,,,,,
,,10/30/2015,15:28,KUBU,Stephanie and Nisha,-,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,-,,-,-,No signal,,,,,,,,,,
,,10/30/2015,16:05,CCH,Stephanie and Nisha,Water tanks at CCH,-17.8277323,25.1380786,,,,,,,,,10,,,0,,,,None,0,,,0,,no,,no,no,Ran under the water tanks; could not see the radiocollar but strong signal from the troop,,,,,,,,,,
,,11/5/2015,8:30,WA,Stephanie and Nisha,Behind CDC,-17.7992595,25.1549363,,,,,,,,,19,,,0,,,,Orange collar; white collar,0,,,1,2-severely emaciated; hunched back,no,,no,no,No sight of the radiocollar but individual with the troop; sick individual caught and euthanased,,,,,,,,,,
,,11/13/2015,11:15,MOW,Stephanie and Nisha,Mowana golf course,,,,,,,,,,,-,,,0,,,,Radiocollar,0,,,0,,no,,no,no,Running through thick bush; difficult to count and observe,,,,,,,,,,
,,11/13/2015,9:45,SEF,Stephanie and Nisha,Thebe River Safaris,,,,,,,,,,,17,,,0,,,,None,0,,,1,9 - bent tail,no,,no,no,Foraging on the front lawns,,,,,,,,,,
,,11/13/2015,9:15,Unknown,Stephanie and Nisha,&Beyond offices,,,,,,,,,,,7,,,0,,,,Orange collar,0,,,0,,no,,no,no,Maybe Thebe troop; very skittish,,,,,,,,,,
,,11/13/2015,10:30,KUBU,Stephanie and Nisha,Private property in front of Ngina Safaris,,,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,In private property; could not observe,,,,,,,,,,
,,11/13/2015,11:00,WA,Stephanie and Nisha,Rocks behind the laundromat,-17.798192,25.1566717,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,Inside the rock pile; could not count or observe,,,,,,,,,,
,,12/9/2015,9:45,Unknown,CARACAL team,CARACAL World of Wildlife,,,,,,,,,,,8,,,0,,,,Old radiocollar,0,,,0,,no,,no,no,Running behind the toilets at the WoW; maybe the CSL troop,,,,,,,,,,
,,11/21/2015,11:45,CCH,Stephanie and Lipa,Chobe Chilwero lawns,,,,,,,,,,,13,,,4,,,,Radiocollar,1,,5,1,6 - lesions on the face,no,,no,no,Four very small pups,,,,,,,,,,
,,12/24/2015,9:00,Unknown,CARACAL team,Past Serondella,-17.82648,24.91036,,,,,,,,,10,,,-,,,,-,-,,-,-,-,no,,no,no,Troop in the park at one of their densites,,,,,,,,,,
,CFT291215,12/29/2015,8:00,Chobe Farm troop,Stephanie and Lipa,Rubish pile near entrance,,,,,,,,,,,8,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,12/29/2015,10:00,FOR,CA and Nick,bush behind water affairs,-17.82736,24.9241,,,,,,,,,,,,-,,,,-,-,,-,-,-,no,,no,no,Security guard saw them go there and the collar is working-- possible den site,,,,,,,,,,
,,12/29/2015,10:55,WA,CA and Nick,Inside Water Lily lodge,-17.79475,25.15399,,,,,,,,,7,,,4,,,,"radiocollar, orange, white",1,4,"4- emaciated, swollen testes",,,no,,no,no,the orange collar is the sick individual,,,,,,,,,,
,,12/30/2015,10:30,KUBU,CA,Kubu reception,-17.79508,25.22762,,,,,,,,,10,,,5,,,,"radiocollar, pink",-,,-,-,-,no,,no,no,"one seemed emaciated, but from a distance so not sure if sick ",,,,,,,,,,
,,12/30/2015,16:40,CCH,CA and Nick,Maintenance (under the green water tanks),-17.8277323,25.1380786,,,,,,,,,2,,,-,,,,radiocollar,-,,-,-,-,no,,no,no,,,,,,,,,,,
,KAZI311215,12/31/2015,7:00,Kazungula Industrial,CA,in front of Kazungula Police Department,-17.80398,25.24512,,,,,,,,,8,,,4,,,,-,-,,-,-,-,no,,no,no,Possible den in the culvert ,,,,,,,,,,
,,12/31/2015,11:02,MOW,Marci,golf course near staff housing,-,-,,,,,,,,,16,,,4,,,,-,-,,-,-,-,no,,no,no,"going into bushbehind staff housing (she says that there are at least 10 pups, but she didn't see them this time)",,,,,,,,,,
,,1/2/2016,15:30,KUBU,Sean,Behind his house,-,-,,,,,,,,,8,,,4,,,,radiocollar,-,,-,-,-,no,,no,no,He also thinks one may be sick,,,,,,,,,,
,,1/3/2016,AM,MOW,CA,maintenance,17.78275,25.16033,,,,,,,,,7,,,-,,,,-,-,,-,-,-,no,,no,no,Going towards Seboba ,,,,,,,,,,
,,1/3/2016,18:00,"Individual ""Nubbins""","CA, Nick, Lipa",Marina,-,-,,,,,,,,,1,,,-,,,,"old radiocollar with tip of tail missing, aka Nubbins",1,7,"7- emaciated, swollen testes, fearlessness",-,-,no,,no,no,"foraging alone and often in trash- we followed him towards spar, but he never met up with another troop",,,,,,,,,,
,,1/3/2016,19:00,FOR,"CA, Nick, Lipa",Den site beside police station,17.80426,25.14888,,,,,,,,,-,,,-,,,,radiocollar,-,,-,-,-,no,,no,no,hear them inside den,,,,,,,,,,
,,1/4/2016,6:58,CSL,CA,infront of bush lodge sign,-,-,,,,,,,,,5,,,2,,,,-,-,,-,-,-,no,,no,no,not official number- some were in the bush,,,,,,,,,,
,,1/4/2016,17:45,MOW,CA and Nick,MOW-D1 (under tin at Brett Mcdonald's driveway),17.78184,25.1613,,,,,,,,,12,,,5,,,,,,,,,,,,,,,,,,,,,,,,
,,1/4/2016,18:00,KUBU,CA and Nick,beside the stables,17.80405,25.24574,,,,,,,,,9,,,4,,,,"radiocollar, pink",1,4,4- emaciated,-,-,no,,no,no,"still a bit far away, but looks sick ",,,,,,,,,,
,,1/4/2016,19:00,FOR,CA and Nick,FOR-D1,17.80426,25.14888,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,inside den,,,,,,,,,,
,,1/5/2016,8:00,CSL,CA and Steph,front lawns ,17.80667,25.14589,,,,,,,,,11,,,7,,,,-,2,7,"7- emaciated, sneezing and 5- emaciated and lethargic ",-,-,no,,no,no,,,,,,,,,,,
,,1/5/2016,16:00,FOR,CA,den site at labor,,,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,1/5/2016,18:15,KUBU,CA,under culvert near Mike's shop,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,1/6/2016,17:30,CSL,CA,Den site at front lawns,,,,,,,,,,,2,,,-,,,,BM injury ,-,,-,-,-,no,,no,no,the others are inside the den,,,,,,,,,,
,,1/6/2016,17:40,FOR,CA,FOR-D1,17.80426,25.14888,,,,,,,,,1,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,1/6/2016,18:04,KUBU,CA,culvert near Mike's garage,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,1/7/2016,9:04,KUBU,CA,from reception to campsite,-,-,,,,,,,,,10,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,1/7/2016,16:30,FOR,CA,FOR-D1,-,-,,,,,,,,,2,,,-,,,,-,-,,-,-,-,yes,,no,no,camera set,,,,,,,,,,
,,1/7/2016,18:30,MOW,CA and Nick,MOW-D1 (under tin at Brett Mcdonald's driveway),17.78184,25.1613,,,,,,,,,13,,,7 (2 are sub-adults),,,,-,-,,-,-,-,no,,no,no,Confident about troop number,,,,,,,,,,
,,1/8/2016,10:30,CCH,CA,Chalet 3,17.78627,25.165,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no ,,no,no,inside den,,,,,,,,,,
,,1/8/2016,15:30,KUBU,Sharon,reception,-,-,,,,,,,,,7,,,-,,,,-,-,,-,-,-,no,,no,no,She didn't think one looks sick,,,,,,,,,,
,,1/8/2016,16:30,FOR,CA,FOR-D1,17.80426,25.14888,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,inside den,,,,,,,,,,
,,1/11/2016,9:00,KUBU,CA,-,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,No signal ,,,,,,,,,,
A,,1/11/2016,10:00,CSL,CA,in front of Miriam's house,-,-,,,,,,,,,5,,,-,,,,Choppie,-,,-,-,-,yes,,no,yes,capture BM31716 (Choppie got a collar),,,,,,,,,,
,,1/11/2016,17:30,CCH,CA,Chalet 3,17.78627,25.165,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,-,,-,-,inside den,,,,,,,,,,
,KAZI110116,1/11/2016,16:00,Kazungula Industrial,CA,Crossing road near funeral place,17.83685,25.0993,,,,,,,,,5,,,2,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
B,,1/11/2016,18:00,CSL,CA and Steph,CSL lawns,-,-,,,,,,,,,12,,,5,,,,Choppie ,3,8,8- two had had bleeding noses and sneezing 5- one was emaciated and throwing up,1- biltong,-,yes,,no,no,,,,,,,,,,,
,,1/11/2016,19:15,WA,CA and Steph,Rocks behind laundromat,17.79822,25.15671,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,yes,,no,no,,,,,,,,,,,
,,1/11/2016,19:30,FOR,CA and Steph,under tin near labor,,,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,1/11/2016,20:00,MOGO,CA and Steph,very faint signal near front of golf course (towards the road),-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,,1/12/2016,10:16,MOGO,CA,MOW-D2,17.79968,25.24802,,,,,,,,,2,,,-,,,,-,-,,-,-,-,yes,,no,no,,,,,,,,,,,
,CSL120116,1/12/2016,10:30,CSL,CA,gully behind kitchens,-,-,,,,,,,,,7,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,CCH120116,1/12/2016,17:38,CCH,CA,Chalet 1,17.82628,25.13815,,,,,,,,,7,No,,1,,,,Half tail,-,,-,-,-,no,,no,no,,,,,,,,,,,
,CSL120116,1/12/2016,18:14,CSL,CA and Lipa,gully behind kitchens and CSL-D2,17.82747,25.138,,,,,,,,,4,,,1,,,,-,-,,-,1- biltong,-,no ,,no,no,,,,,,,,,,,
,FOR120116,1/12/2016,18:40,FOR,CA and Lipa,Ntema's,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,yes,,no,no,signal in den at labor,,,,,,,,,,
,WA120116,1/12/2016,19:20,WA,CA and Lipa,Chicken coops,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no ,,no,no,We didn't go inside because they have been a problem here,,,,,,,,,,
,TBE130116,1/13/2016,8:03,THEBE,CA,Near pool at Thebe,-,-,,,,,,,,,4,No,,-,,,,-,-,,-,-,-,no,,no,no,others calling in bush closer to river,,,,,,,,,,
,CGL130116,1/13/2016,10:00,CGL,"CA, Warwick, Larry",CGL front lawns,-,-,,,,,,,,,18,,,-,,,,-,2,-,-,-,-,no,,no,no,capture,,,,,,,,,,
A,WA130116,1/13/2016,11:34,WA,CA,Under DEK trailor near bus station,17.79737,25.15754,,,,,,,,,8,,,3,,,,"radiocollar, orange",-,,-,-,-,no,,no,no,,,,,,,,,,,
,CCH130116,1/13/2016,17:38,CCH,CA,Chalet 1,17.82628,25.13815,,,,,,,,,7,No,,1,,,,Half tail,-,,-,-,-,no,,no,no,,,,,,,,,,,
B,WA130116,1/13/2016,19:15,WA,CA,House in Kapamade (sp?),17.79615,25.15774,,,,,,,,,12,,,5,,,,Radiocollar,-,,-,-,-,no,,no,no,,,,,,,,,,,
,FOR130116,1/13/2016,19:30,FOR,CA,infront of labor,17.80421,25.14878,,,,,,,,,5,,,6,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,MOGO130116,1/13/2016,18:35,MOGO,CA,MOW-D2,17.79968,25.24802,,,,,,,,,3,No,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,WCE140116,1/14/2016,8:15,WCEast,CA and Warwick,Park waterfront,17.80432,25.14869,,,,,,,,,4,,,-,,,,-,-,,-,-,-,no,,no,no,left camera,,,,,,,,,,
,CGL140116,1/14/2016,11:00,CGL,CA and Warwick,old truck near house past maintenance,17.84295,25.07788,,,,,,,,,20,No,,-,,,,New Radio collar,-,,-,-,-,no,,no,no,"New radiocollar with troop; very timid, they ran into the bush when they saw us",,,,,,,,,,
,WCW140116,1/14/2016,12:00,WCWST,CA and Warwick,Near GL,17.84156,25.08399,,,,,,,,,13,,,4,,,,-,-,,-,-,-,no,,no,no,Active den site- left camera,,,,,,,,,,
,KUBU140116,1/14/2016,19:23,KUBU,CA,culvert near Shabine (sp?),17.79741,25.2298,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,"Signal inside, but gate is locked",,,,,,,,,,
,WA140116,1/14/2016,17:30,WA,CA,Behind the house closest to WA-D1,17.84112,25.08436,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,Signal in that direction; also saw kids throwing rocks and the neighbors had called Wildlife that day about relocating them,,,,,,,,,,
A,KUBU150116,1/15/2016,8:15,KUBU,CA,Signal in bush behind Kgotla,-,-,,,,,,,,,not seen ,,,-,,,,-,-,,-,-,-,yes,16,no,no,16 feces samples collected from latrine site,,,,,,,,,,
B,KUBU150116,1/15/2016,15:25,KUBU,CA,-,17.79919,25.23038,,,,,,,,,10,,,4,,,,Radiocollar/ pink plastic,-,,-,-,-,no,,no,no,,,,,,,,,,,
,CSL150116,1/15/2016,17:30,CSL,CA,close to river near campsites,-,-,,,,,,,,,17,,,3,,,,Radiocollar,-,,-,1-biltong,-,no,,no,no,Biltong was at Mariam's house alone,,,,,,,,,,
,CCH150116,1/15/2016,18:00,CCH,CA,Chalet 1,17.82628,25.13815,,,,,,,,,12,No,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,SP170116,1/17/2016,18:00,Sewage Ponds,"Mark, Butch, Sean",past last sewage pond,17.80627,25.183376,,,,,,,,,50,No,,-,,,,-,-,,-,-,-,no,,no,no,Active den site- left camera,,,,,,,,,,
,CCH180116,1/18/2016,15:20,CCH,CA,Chalet 1,17.82628,25.13815,,,,,,,,,8,,,4,,2,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,UNK180116,1/18/2016,15:45,UNK,CA,Just off the main road on the road to Chilwero,17.81392,25.1524,,,,,,,,,8,,,7,,2,,-,-,,-,-,-,no,,no,no,I think this is the troop that we see at the construction in the Plateau; they went into the Bush towards Wildlife,,,,,,,,,,
,CSL180116,1/18/2016,17:31,CSL,CA,maintenance,,,,,,,,,,,18,,,5,,,,,2,7,"7- emaciated, sneezing and 5- emaciated and lethargic ",1- biltong,-,no,,no,no,,,,,,,,,,,
,FOR180117,1/18/2016,17:45,FOR,CA,near land board,17.80347,25.14867,,,,,,,,,9,,,4,,,,"Radiocollar, blue collar momma",-,,-,1- blue collar momma,-,no,,no,no,,,,,,,,,,,
,SP180116,1/18/2016,18:30,Sewage Ponds,CA,behind the active den site,17.80627,25.183376,,,,,,,,,10,No,,-,,,,-,-,,-,-,-,no,,no,no,Saw them as I was checking the camera; very timid and stayed in the bush,,,,,,,,,,
,CSL190116,1/19/2016,9:45,CSL,CA,beside jetty,,,,,,,,,,,21,,,-,,,,one of the sick ones and radiocollar,1,7,"7- emaciated, sneezing",-,-,no,,no,no,,,,,,,,,,,
,KUBU190116,1/19/2016,19:00,KUBU,CA,Behind Buy n' Build ,17.79845,25.22059,,,,,,,,,15,,,-,,,,Radiocollar; pink collar,1,1,1- hunched back,-,-,no,,no,no,,,,,,,,,,,
,KUBU200116,1/20/2016,8:30,KUBU,CA,not seen,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,"No signal from 8:30 to 9:48 around Kubu, Aliboats, BDF, or around the Kgotla",,,,,,,,,,
,CSL200116,1/20/2016,17:39,CSL,CA,Mariam's house,,,,,,,,,,,6,,,2,,,,one of the sick ones and radiocollar,1,7,"7- emaciated, sneezing, bleeding nose",-,-,no,,no,no,,,,,,,,,,,
,FOR200116,1/20/2016,18:50,FOR,CA,Ntema's ,17.80213,25.14875,,,,,,,,,9,,,7,,,,"radiocollar, clip, plastic collar (forest green)",-,,-,-,-,no,,no,no,,,,,,,,,,,
,CCH210116,1/21/2016,17:20,CCH,CA,Chalet 1,17.8289,25.13665,,,,,,,,,8,,,15,,,,"Half tail, radiocollar",1,3,"3- hunched back, matted fur",-,-,no,,no,no,,,,,,,,,,,
,FOR210116,1/21/2016,18:00,FOR,CA,Ntema's ,17.8289,25.13665,,,,,,,,,5,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,WCE220116,1/22/2016,11:17,WCEast,CA,watercart termite mound,17.83544,25.10276,,,,,,,,,3,,,-,,,,-,-,,-,-,-,no,,no,no,very timid ,,,,,,,,,,
,CGL220116,1/22/2016,12:00,CGL,CA,Bush adjacent to front lawns of lodge,17.84129,25.07511,,,,,,,,,8,,,-,,,,Radiocollar,1,4,"4- emaciated, swollen nose",1,limping,no,,no,no,,,,,,,,,,,
,KUBU220116,1/22/2016,16:15,KUBU,CA,Foraging from the kitchen to around the stables,-,-,,,,,,,,,12,Yes,,3,,,,Radiocollar; pink collar,Maybe 1,1,1- hunched back,-,-,no,,no,no,Confident about troop number,,,,,,,,,,
,CSL220116,1/22/2016,17:30,CSL,CA,Bush behind Bush Lodge,,,,,,,,,,,not seen ,,,,,,,,,,,,,no,,no,no,signal in park,,,,,,,,,,
,FOR210116,1/22/2016,18:15,FOR,CA,crossing road from Ntema's to hospital housing,-,-,,,,,,,,,2,,,-,,,,-,-,,-,-,-,no ,,no ,no,moved to Den at house beside hospital (FOR-D3),,,,,,,,,,
,KUBU210116,1/21/2016,8:00,KUBU,"CA, Mark, Warwick",Kubu Gate,17.80234,25.14883,,,,,,,,,8,,,-,,,,-,-,,-,-,-,no,,no,no,foraging in tall grass,,,,,,,,,,
,CSL210116,1/21/2016,18:23,CSL,CA,Bush behind Bush Lodge,17.80745,25.14708,,,,,,,,,18,,,4,,,,-,2,7,"7- emaciated, sneezing and 5- emaciated and lethargic ",-,-,no,,no,no,,,,,,,,,,,
,FOR250116,1/25/2016,11:05,FOR,CA,,17.80219,25.1493,,,,,,,,,6,,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
,CCH250116,1/25/2016,16:31,CCH,CA,Bush,-,-,,,,,,,,,not seen,,,not seen,,,,-,-,,-,-,-,no,,no,no,faint signal in park past Chalet 13,,,,,,,,,,
,CSL250116,1/25/2016,17:34,CSL,CA,park,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no ,,no,no,signal in park,,,,,,,,,,
,KUBU250116,1/25/2016,18:15,KUBU,CA,Inside Buy n' Build,17.7984,25.22059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KUBU260116,1/26/2016,8:00,KUBU,CA,Kubu Gate,17.80234,25.14883,,,,,,,,,6,,,-,,,,Radiocollar,-,,-,-,-,no,,no,no,Foraging,,,,,,,,,,
,WA260116,1/26/2016,11:00,WA,Sean,Near Tuck Shop,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,Sean saw them during flies,,,,,,,,,,
,CSL260116,1/26/2016,17:10,CSL,CA,between Bush Lodge and Laundry,17.80662,25.14722,,,,,,,,,9,,,1,,,,"Radiocollar, Biltong, Sick1",1,7,"7- emaciated, sneezing",1- biltong,-,no,,no,no,one stuck in drain- left cloth hanging for him to climb out ,,,,,,,,,,
,FOR260116,1/26/2016,17:16,FOR,CA,(house beside hospital),,,,,,,,,,,1,No,,-,,,,-,-,,-,-,-,no,,no,no,"One adult was outside of den and very vigilant, but as I was leaving I saw 7 adults cross from the police station to land board",,,,,,,,,,
,WA270116,1/27/2016,8:00,WA,CA,Crossing from Plateau to Kapamade,-,-,,,,,,,,,10,,,7,,,,"radiocollar, orange, white",-,,-,-,-,no,,no,no,Guy throwing rocks at them when they got to Kapamade,,,,,,,,,,
,CSL270116,1/27/2016,16:45,CSL,CA,signal between the campsite and staff housing ,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no ,,no ,no,,,,,,,,,,,
,FOR270116,1/27/2016,17:37,FOR,CA,pipes infront of hospital,17.80177,25.14918,,,,,,,,,10,,,2,,,,radiocollar (Snaggle),-,,-,-,-,no,,no,no,,,,,,,,,,,
,KUBU280116,1/28/2016,9:30,KUBU,CA,Moving from the gate towards the security building,17.80234,25.14883,,,,,,,,,12,,,2,,1,,Radiocollar; pink collar,-,,-,-,-,no,,no,no,Foraging with the baboons; One female looks pregnant,,,,,,,,,,
,CSL280116,1/28/2016,17:04,CSL,CA,foraging behind tents at campsite,17.80835,25.14615,,,,,,,,,20,,,12,,,,"radiocollar, biltong, sick1, sick 2",2,7,"7- emaciated, sneezing and 5- emaciated and lethargic ",1- biltong,-,no,,no,no,very timid and retreated into the bush when I got closer,,,,,,,,,,
,FOR280116,1/28/2016,17:15,FOR,CA,Den at hospital,17.80155,25.14929,,,,,,,,,12,,,4,,,,radiocollar (Snaggle),-,,-,-,-,no,,no,no,,,,,,,,,,,
,WA280116,1/28/2016,19:00,WA,CA,Kapamade,17.79602,25.15768,,,,,,,,,6,,,4,,,,Radiocollar,-,,-,-,-,no,,no,no,People throwing rocks and trying to get them out of the yard,,,,,,,,,,
,CGL290116,1/29/2016,AM,CGL,CA,no signal,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,No signal around lodge,,,,,,,,,,
,FOR290116,1/29/2016,17:45,FOR,CA,crossed from Marina to hospital den ,-,-,,,,,,,,,11,,,-,,,,-,-,,-,-,-,yes,,no,no,,,,,,,,,,,
,CCH290116,1/29/2016,18:04,CCH,CA,Bush past Chalet 13,-,-,,,,,,,,,1,,,1,,,,Abandoned juvenile,-,,-,1- abandoned ,-,no,,no,no,"No signal on troop, but juvenile left in drain beside active den site",,,,,,,,,,
,SEF310117,1/31/2016,16:45,SEF,CA,Crossing road from Seboba to Sefelana,,,,,,,,,,,12,,,6,,,,-,-,,-,-,-,no,,no,no,No radiocollared individuals,,,,,,,,,,
,KUBU010216,2/1/2016,AM,KUBU,CA,No signal around Kubu,-,-,,,,,,,,,-,,,-,,,,-,-,,-,-,-,no,,no,no,"No signal around Kubu, but gate was locked so I wasn't able to go inside",,,,,,,,,,
,CCH010216,2/1/2016,10:30,CCH,CA,Bush past Chalet 13,-,-,,,,,,,,,1,,,1,1,,,Abandoned juvenile,-,,-,1- abandoned ,-,no,,no,no,Troop came back (camera trap) but they've still left pup-- an injury report has been filled out for pup,,,,,,,,,,
,FOR010216,2/1/2016,17:40,FOR,CA,hospital den,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no,,no,no,signal in hospital den,,,,,,,,,,
,CGL020216,2/2/2016,11:45,CGL,CA,no signal,-,-,,,,,,,,,not seen,,,-,,,,-,-,,-,-,-,no ,,no,no,Walked from boats to maintenance and didn’t get a signal ,,,,,,,,,,
,MOW020216,2/2/2016,9:50,MOW,CA,golf course near staff housing,17.84221,25.08053,,,,,,,,,26,,,5,,,,Blue plastic collar,-,,-,-,-,no,,no,no,Mowana has split into two groups,,,1,,,,,,,
,MOGO020216,2/2/2016,11:02,MOGO,CA,foraging at soccer fields ,17.78918,25.16469,,,,,,,,,10,No,,,,,,radiocollar,-,,-,-,-,no,,no,no,foraging across entire field ,,,,,,,,,,
A,FOR020216,2/2/2016,13:10,FOR,CA,Marina- went under deck,17.8866,25.16434,,,,,,,,,3,No,,-,,,,Blue collar momma,-,,-,-,-,no,,no,no,"Leah called thinking Blue collar momma was alone, but she met up with the others under the deck",,,,,,,,,,
B,FOR020216,2/2/2016,18:15,FOR,CA,Spread between hospital and Marina ,17.78866,25.16434,,,,,,,,,16,,,,,,,Blue collar momma,-,,-,1- blue collar momma,-,no,,no,no,,,,,,,,,,,
,WA020216,2/2/2016,18:30,WA,CA,Denning in old metal and rock scraps ,17.7959,25.15754,,,,,,,,,2,No,,-,,,,-,-,,-,-,-,no,,no,no,,,,,,,,,,,
